Flinn_product_category,Flinn_product_sub_category,Flinn_product_id,Flinn_product_name,Flinn_product_quantity,Flinn_product_price,Flinn_product_url,Flinn_image_url
Chemistry,Chemical Demonstration Kits,AP5932,Pour a Rainbow—Chemical Demonstration Kit,1,$32.16,https://www.flinnsci.com/pour-a-rainbow---chemical-demonstration-kit/ap5932/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap5932_a.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP4426,"Polymers, Polymers, Polymers—Chemical Demonstration Kit",1,$67.29,https://www.flinnsci.com/polymers-polymers-polymers---chemical-demonstration-kit/ap4426/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4426_e2.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP4556,Super-Duper Polymer Gel—Chemical Demonstration Kit,1,$16.14,https://www.flinnsci.com/super-duper-polymer-gel---chemical-demonstration-kit/ap4556/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4556etc.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP2088,Mystery Nylon Factory—Chemical Demonstration Kit,1,$35.08,https://www.flinnsci.com/mystery-nylon-factory---chemical-demonstration-kit/ap2088/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap2088.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP9081,Fluorescent Slime—Chemical Demonstration Kit,1,$25.89,https://www.flinnsci.com/fluorescent-slime---chemical-demonstration-kit/ap9081/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9081.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP7445,Mass Is Conserved—Volume Is Not! Chemical Demonstration Kit,1,$21.47,https://www.flinnsci.com/mass-is-conserved---volume-is-not-chemical-demonstration-kit/ap7445/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7445_e2.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP7089,"Red, White and Blue Density Column—Chemical Demonstration Kit",1,$36.48,https://www.flinnsci.com/red-white-and-blue-density-column---chemical-demonstration-kit/ap7089/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7089_a.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP6648,Surface Tension Jar—Demonstration Kit,1,$10.43,https://www.flinnsci.com/surface-tension-jar---demonstration-kit/ap6648/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6648.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP7359,Kinetic Molecular Theory—Multi-Demonstration Kit,1,$79.34,https://www.flinnsci.com/kinetic-molecular-theory---multi-demonstration-kit/ap7359/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7359_e2.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP6928,Intermolecular Attractions—Multi-Demonstration Kit,1,$61.53,https://www.flinnsci.com/intermolecular-attractions---multi-demonstration-kit/ap6928/,https://www.flinnsci.com/globalassets/flinn-scientific/images-for-landing-pages/pavo/pavo-bundle/flinn-kits/flinn_labs_ap6928_intermolecular_attractions_lores.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP7931,Salting Out—Density Bottle Kit,1,$31.49,https://www.flinnsci.com/salting-out---density-bottle-kit/ap7931/,https://www.flinnsci.com/globalassets/flinn-scientific/images-for-landing-pages/pavo/pavo-bundle/flinn-kits/flinn_labs_ap7931_salting_out_density_bottle_lores.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP6684,Density Demonstration Bottles,1,$43.71,https://www.flinnsci.com/density-demonstration-bottles/ap6684/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6684_a.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP7448,Boiling in a Syringe—Demonstration Kit,1,$23.26,https://www.flinnsci.com/boiling-in-a-syringe---demonstration-kit/ap7448/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7448.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP8916,Safe Swimming with Sodium—Chemical Demonstration Kit,1,$43.03,https://www.flinnsci.com/safe-swimming-with-sodium---chemical-demonstration-kit/ap8916/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8916_a.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP7180,Periodic Activity of Metals—Chemical Demonstration Kit,1,$56.37,https://www.flinnsci.com/periodic-activity-of-metals---chemical-demonstration-kit/ap7180/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7180_a.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP7281,All in the Family—Periodic Trends Demonstration Kit,1,$60.57,https://www.flinnsci.com/all-in-the-family---periodic-trends-demonstration-kit/ap7281/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7281_e2.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP6893,The Silver Mirror Award—Chemical Demonstration Kit,1,$54.74,https://www.flinnsci.com/the-silver-mirror-award---chemical-demonstration-kit/ap6893/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6893_2.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP8472,Redox and the Goddess of Beauty—Chemical Demonstration Kit,1,$53.63,https://www.flinnsci.com/redox-and-the-goddess-of-beauty---chemical-demonstration-kit/ap8472/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8472_e2.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP2091,The Copper Test Tube—Chemical Demonstration Kit,1,$41.29,https://www.flinnsci.com/the-copper-test-tube---chemical-demonstration-kit/ap2091/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap2091_e2.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP8895,The Gold Rush—Turning Pennies into Silver and Gold—Chemical Demonstration Kit,1,$30.20,https://www.flinnsci.com/the-gold-rush---turning-pennies-into-silver-and-gold---chemical-demonstration-kit/ap8895/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8895.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP8718,The Electrochemical Clock Kit—Irwin Talesnick’s Orange Juice Clock,1,$59.90,https://www.flinnsci.com/the-electrochemical-clock-kit-irwin-talesnicks-orange-juice-clock/ap8718/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8718.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP7499,Colorful Oxidation States of Manganese—Chemical Demonstration Kit,1,$43.26,https://www.flinnsci.com/colorful-oxidation-states-of-manganese---chemical-demonstration-kit/ap7499/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7499_e2.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP7312,Writing with Electricity—Chemical Demonstration Kit,1,$44.38,https://www.flinnsci.com/writing-with-electricity---chemical-demonstration-kit/ap7312/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7312.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP6867,Reversible Tin Man—Chemical Demonstration Kit,1,$38.95,https://www.flinnsci.com/reversible-tin-man---chemical-demonstration-kit/ap6867/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6867_a.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP6467,Colorful Electrolysis—Chemical Demonstration Kit,1,$29.42,https://www.flinnsci.com/colorful-electrolysis---chemical-demonstration-kit/ap6467/,https://www.flinnsci.com/globalassets/flinn-scientific/images-for-landing-pages/pavo/pavo-bundle/flinn-kits/flinn_labs_ap6467_colorful_electrolysis_lores.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP8684,The Reversible Orange and Blue Reaction—Chemical Demonstration Kit,1,$39.56,https://www.flinnsci.com/the-reversible-orange-and-blue-reaction---chemical-demonstration-kit/ap8684/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8684.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP8653,Feeling Blue—Chemical Demonstration Kit,1,$35.25,https://www.flinnsci.com/feeling-blue---chemical-demonstration-kit/ap8653/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8653.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP2083,Stop-’N-Go Light—Chemical Demonstration Kit,1,$24.15,https://www.flinnsci.com/stop-n-go-light---chemical-demonstration-kit/ap2083/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap2083.jpg?format=webp&height=880&upscale=false
Chemistry,Chemical Demonstration Kits,AP2087,Rapid Oxidation—Chemical Demonstration Kit,1,$23.42,https://www.flinnsci.com/rapid-oxidation---chemical-demonstration-kit/ap2087/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap2087.jpg?format=webp&height=880&upscale=false
